Year,Month,Category,Sub-Category,Region,Sales
2017,2,Office Supplies,Fasteners,South,9.45
2017,2,Office Supplies,Fasteners,West,10.65
2017,2,Office Supplies,Labels,East,8.67
2017,2,Office Supplies,Labels,South,7.83
2017,2,Office Supplies,Labels,West,14.73
2017,2,Office Supplies,Paper,Central,5.184
2017,2,Office Supplies,Paper,East,35.122
2017,2,Office Supplies,Paper,South,830.6759999999999
2017,2,Office Supplies,Paper,West,323.21999999999997
2017,2,Office Supplies,Storage,East,657.27
2017,2,Office Supplies,Storage,South,2074.446
2017,2,Office Supplies,Storage,West,728.7099999999999
2017,2,Office Supplies,Supplies,East,25.71
2017,2,Technology,Accessories,East,89.97
2017,2,Technology,Accessories,South,100.0
2017,2,Technology,Accessories,West,171.06
2017,2,Technology,Machines,South,8749.95
2017,2,Technology,Phones,Central,69.93
2017,2,Technology,Phones,East,130.46
2017,2,Technology,Phones,South,1717.656
2017,2,Technology,Phones,West,1229.888
2017,3,Furniture,Bookcases,Central,241.332
2017,3,Furniture,Bookcases,East,778.229
2017,3,Furniture,Bookcases,West,72.294
2017,3,Furniture,Chairs,Central,1935.9759999999999
2017,3,Furniture,Chairs,East,1069.576
2017,3,Furniture,Chairs,West,2487.056
2017,3,Furniture,Furnishings,Central,175.78
2017,3,Furniture,Furnishings,East,1586.616
2017,3,Furniture,Furnishings,South,453.77
2017,3,Furniture,Furnishings,West,63.56
2017,3,Furniture,Tables,Central,2137.993
2017,3,Furniture,Tables,East,1080.598
2017,3,Furniture,Tables,South,189.882
2017,3,Office Supplies,Appliances,Central,209.478
2017,3,Office Supplies,Appliances,East,901.95
2017,3,Office Supplies,Appliances,South,1032.12
2017,3,Office Supplies,Appliances,West,312.82
2017,3,Office Supplies,Art,Central,174.18
2017,3,Office Supplies,Art,East,117.856
2017,3,Office Supplies,Art,West,16.99
2017,3,Office Supplies,Binders,Central,160.88400000000001
2017,3,Office Supplies,Binders,East,749.884
2017,3,Office Supplies,Binders,South,109.626
2017,3,Office Supplies,Binders,West,141.195
2017,3,Office Supplies,Envelopes,Central,332.304
2017,3,Office Supplies,Envelopes,East,229.24
2017,3,Office Supplies,Envelopes,West,30.56
2017,3,Office Supplies,Fasteners,Central,2.304
2017,3,Office Supplies,Fasteners,East,5.984
2017,3,Office Supplies,Labels,South,10.08
2017,3,Office Supplies,Paper,Central,186.05599999999998
2017,3,Office Supplies,Paper,East,289.78000000000003
2017,3,Office Supplies,Paper,South,378.4
2017,3,Office Supplies,Paper,West,89.604
2017,3,Office Supplies,Storage,Central,12.992
2017,3,Office Supplies,Storage,East,1512.72
2017,3,Office Supplies,Storage,South,580.36
2017,3,Office Supplies,Storage,West,869.1659999999999
2017,3,Office Supplies,Supplies,Central,3930.072
2017,3,Office Supplies,Supplies,West,4937.9400000000005
2017,3,Technology,Accessories,Central,1403.1100000000001
2017,3,Technology,Accessories,East,895.6419999999999
2017,3,Technology,Accessories,South,119.976
2017,3,Technology,Accessories,West,85.43
2017,3,Technology,Machines,Central,287.91
2017,3,Technology,Machines,East,5349.030000000001
2017,3,Technology,Machines,West,3357.6
2017,3,Technology,Phones,Central,1412.626
2017,3,Technology,Phones,East,2197.752
2017,3,Technology,Phones,South,1363.96
2017,3,Technology,Phones,West,5094.816
2017,4,Furniture,Bookcases,East,388.704
2017,4,Furniture,Bookcases,South,354.9
2017,4,Furniture,Bookcases,West,814.164
2017,4,Furniture,Chairs,Central,1895.256
2017,4,Furniture,Chairs,East,2410.884
2017,4,Furniture,Chairs,West,4638.872
2017,4,Furniture,Furnishings,Central,338.572
2017,4,Furniture,Furnishings,East,92.6
2017,4,Furniture,Furnishings,South,264.704
2017,4,Furniture,Furnishings,West,191.708
2017,4,Furniture,Tables,East,205.176
2017,4,Furniture,Tables,South,343.92
2017,4,Furniture,Tables,West,1272.63
2017,4,Office Supplies,Appliances,Central,48.792
2017,4,Office Supplies,Appliances,South,203.92
2017,4,Office Supplies,Appliances,West,222.17600000000002
2017,4,Office Supplies,Art,Central,47.056
2017,4,Office Supplies,Art,East,605.16
2017,4,Office Supplies,Art,South,12.84
2017,4,Office Supplies,Art,West,78.66
2017,4,Office Supplies,Binders,Central,1138.9199999999998
2017,4,Office Supplies,Binders,East,929.5540000000001
2017,4,Office Supplies,Binders,South,189.588
2017,4,Office Supplies,Binders,West,485.097
2017,4,Office Supplies,Envelopes,East,17.131999999999998
2017,4,Office Supplies,Envelopes,South,81.82
2017,4,Office Supplies,Envelopes,West,78.09
2017,4,Office Supplies,Fasteners,Central,37.09
2017,4,Office Supplies,Fasteners,South,30.0
2017,4,Office Supplies,Fasteners,West,31.56
2017,4,Office Supplies,Labels,Central,15.712
2017,4,Office Supplies,Labels,East,20.7
2017,4,Office Supplies,Paper,Central,19.936
2017,4,Office Supplies,Paper,East,730.2199999999999
2017,4,Office Supplies,Paper,South,264.32
2017,4,Office Supplies,Paper,West,276.844
2017,4,Office Supplies,Storage,Central,2069.968
2017,4,Office Supplies,Storage,East,708.76
2017,4,Office Supplies,Storage,South,267.504
2017,4,Office Supplies,Storage,West,838.106
2017,4,Office Supplies,Supplies,East,913.474
2017,4,Office Supplies,Supplies,West,214.17600000000002
2017,4,Technology,Accessories,Central,690.624
2017,4,Technology,Accessories,East,89.97
2017,4,Technology,Accessories,South,735.872
2017,4,Technology,Accessories,West,99.99
2017,4,Technology,Copiers,West,1199.976
2017,4,Technology,Machines,East,9099.93
2017,4,Technology,Phones,Central,1160.426
2017,4,Technology,Phones,East,1557.432
2017,4,Technology,Phones,South,216.322
2017,4,Technology,Phones,West,39.96
2017,5,Furniture,Chairs,Central,4451.153
2017,5,Furniture,Chairs,East,442.764
2017,5,Furniture,Chairs,South,1219.288
2017,5,Furniture,Chairs,West,1286.272
2017,5,Furniture,Furnishings,Central,159.772
2017,5,Furniture,Furnishings,East,762.014
2017,5,Furniture,Furnishings,South,116.632
2017,5,Furniture,Furnishings,West,1578.53
2017,5,Furniture,Tables,East,174.286
2017,5,Furniture,Tables,South,2646.12
2017,5,Furniture,Tables,West,2055.744
2017,5,Office Supplies,Appliances,Central,494.40999999999997
2017,5,Office Supplies,Appliances,East,1064.508
2017,5,Office Supplies,Appliances,West,358.75
2017,5,Office Supplies,Art,Central,155.39600000000002
2017,5,Office Supplies,Art,East,105.52
2017,5,Office Supplies,Art,South,345.376
2017,5,Office Supplies,Binders,Central,45.754
2017,5,Office Supplies,Binders,East,215.414
2017,5,Office Supplies,Binders,South,673.673
2017,5,Office Supplies,Binders,West,140.759
2017,5,Office Supplies,Envelopes,Central,7.072
2017,5,Office Supplies,Envelopes,East,36.224
2017,5,Office Supplies,Envelopes,South,26.55
2017,5,Office Supplies,Envelopes,West,54.9
2017,5,Office Supplies,Fasteners,Central,7.896
2017,5,Office Supplies,Fasteners,East,7.216
2017,5,Office Supplies,Fasteners,West,5.94
2017,5,Office Supplies,Labels,Central,5.04
2017,5,Office Supplies,Labels,East,65.02
2017,5,Office Supplies,Labels,South,80.814
2017,5,Office Supplies,Labels,West,27.72
2017,5,Office Supplies,Paper,Central,1376.538
2017,5,Office Supplies,Paper,East,240.32399999999998
2017,5,Office Supplies,Paper,South,625.336
2017,5,Office Supplies,Paper,West,416.332
2017,5,Office Supplies,Storage,Central,2235.392
2017,5,Office Supplies,Storage,East,2361.584
2017,5,Office Supplies,Storage,South,1452.354
2017,5,Office Supplies,Storage,West,110.26
2017,5,Office Supplies,Supplies,East,120.07
2017,5,Office Supplies,Supplies,South,69.5
2017,5,Technology,Accessories,Central,314.128
2017,5,Technology,Accessories,East,917.658
2017,5,Technology,Accessories,South,2139.6
2017,5,Technology,Accessories,West,597.3679999999999
2017,5,Technology,Copiers,East,9239.964
2017,5,Technology,Machines,East,4224.887
2017,5,Technology,Machines,West,3326.776
2017,5,Technology,Phones,Central,2491.414
2017,5,Technology,Phones,East,2281.01
2017,5,Technology,Phones,South,2564.9900000000002
2017,5,Technology,Phones,West,734.896
2017,6,Furniture,Bookcases,East,490.352
2017,6,Furniture,Bookcases,South,1266.86
2017,6,Furniture,Bookcases,West,838.8309999999999
2017,6,Furniture,Chairs,Central,1004.2760000000001
2017,6,Furniture,Chairs,East,863.428
2017,6,Furniture,Chairs,West,767.056
2017,6,Furniture,Furnishings,Central,545.342
2017,6,Furniture,Furnishings,East,145.9
2017,6,Furniture,Furnishings,West,297.222
2017,6,Furniture,Tables,Central,870.1650000000001
2017,6,Furniture,Tables,East,714.0419999999999
2017,6,Furniture,Tables,West,4647.05
2017,6,Office Supplies,Appliances,Central,73.096
2017,6,Office Supplies,Appliances,East,1237.836
2017,6,Office Supplies,Appliances,South,208.16
2017,6,Office Supplies,Appliances,West,382.27
2017,6,Office Supplies,Art,Central,23.976
2017,6,Office Supplies,Art,East,37.379999999999995
2017,6,Office Supplies,Art,South,35.97
2017,6,Office Supplies,Art,West,20.84
2017,6,Office Supplies,Binders,Central,19.996
2017,6,Office Supplies,Binders,East,423.944
2017,6,Office Supplies,Binders,South,132.486
2017,6,Office Supplies,Binders,West,202.232
2017,6,Office Supplies,Envelopes,East,115.02
2017,6,Office Supplies,Fasteners,East,13.608
2017,6,Office Supplies,Fasteners,West,17.9
2017,6,Office Supplies,Labels,Central,18.9
2017,6,Office Supplies,Labels,East,221.966
2017,6,Office Supplies,Labels,West,116.42
2017,6,Office Supplies,Paper,Central,1045.174
2017,6,Office Supplies,Paper,East,568.906
2017,6,Office Supplies,Paper,South,148.78
2017,6,Office Supplies,Paper,West,984.27
2017,6,Office Supplies,Storage,Central,238.576
2017,6,Office Supplies,Storage,East,3038.334
2017,6,Office Supplies,Storage,South,191.88
2017,6,Office Supplies,Storage,West,255.62
2017,6,Office Supplies,Supplies,East,835.17
2017,6,Office Supplies,Supplies,West,293.1
2017,6,Technology,Accessories,Central,166.60399999999998
2017,6,Technology,Accessories,East,475.9
2017,6,Technology,Accessories,South,548.624
2017,6,Technology,Accessories,West,446.22
2017,6,Technology,Machines,Central,1007.979
2017,6,Technology,Machines,East,1349.85
2017,6,Technology,Machines,South,787.1750000000001
2017,6,Technology,Machines,West,4476.8
2017,6,Technology,Phones,Central,1539.064
2017,6,Technology,Phones,East,656.8100000000001
2017,6,Technology,Phones,South,135.95
2017,6,Technology,Phones,West,4781.176
2017,7,Furniture,Bookcases,East,756.586
2017,7,Furniture,Bookcases,South,504.9
2017,7,Furniture,Bookcases,West,1279.165
2017,7,Furniture,Chairs,Central,781.8019999999999
2017,7,Furniture,Chairs,East,661.77
2017,7,Furniture,Chairs,South,504.73
2017,7,Furniture,Chairs,West,3016.24
2017,7,Furniture,Furnishings,Central,670.2
2017,7,Furniture,Furnishings,East,204.348
2017,7,Furniture,Furnishings,South,237.33
2017,7,Furniture,Furnishings,West,659.48
2017,7,Furniture,Tables,South,2430.08
2017,7,Furniture,Tables,West,863.128
2017,7,Office Supplies,Appliances,Central,283.14
2017,7,Office Supplies,Appliances,East,1206.5
2017,7,Office Supplies,Appliances,South,23.696
2017,7,Office Supplies,Appliances,West,867.26
2017,7,Office Supplies,Art,Central,411.424
2017,7,Office Supplies,Art,East,75.94
2017,7,Office Supplies,Art,South,138.436
2017,7,Office Supplies,Art,West,83.15
2017,7,Office Supplies,Binders,Central,25.432
2017,7,Office Supplies,Binders,East,1435.176
2017,7,Office Supplies,Binders,South,265.71000000000004
2017,7,Office Supplies,Binders,West,229.656
2017,7,Office Supplies,Envelopes,Central,20.936
2017,7,Office Supplies,Envelopes,South,10.2
2017,7,Office Supplies,Envelopes,West,463.85999999999996
2017,7,Office Supplies,Fasteners,Central,23.072000000000003
2017,7,Office Supplies,Fasteners,East,43.68
2017,7,Office Supplies,Fasteners,West,25.44
2017,7,Office Supplies,Labels,Central,24.96
2017,7,Office Supplies,Labels,East,40.61
2017,7,Office Supplies,Labels,South,6.264
2017,7,Office Supplies,Labels,West,116.05999999999999
2017,7,Office Supplies,Paper,Central,533.93
2017,7,Office Supplies,Paper,East,337.756
2017,7,Office Supplies,Paper,South,400.504
2017,7,Office Supplies,Paper,West,180.38
2017,7,Office Supplies,Storage,Central,2885.848
2017,7,Office Supplies,Storage,East,546.25
2017,7,Office Supplies,Storage,South,800.5699999999999
2017,7,Office Supplies,Storage,West,1157.184
2017,7,Office Supplies,Supplies,Central,13.344
2017,7,Office Supplies,Supplies,East,17.472
2017,7,Office Supplies,Supplies,South,45.584
2017,7,Office Supplies,Supplies,West,164.4
2017,7,Technology,Accessories,Central,125.52600000000001
2017,7,Technology,Accessories,East,30.84
2017,7,Technology,Accessories,South,104.98
2017,7,Technology,Accessories,West,818.37
2017,7,Technology,Copiers,East,1439.976
2017,7,Technology,Copiers,West,4299.91
2017,7,Technology,Machines,East,341.991
2017,7,Technology,Machines,South,265.475
2017,7,Technology,Phones,Central,2153.67
2017,7,Technology,Phones,East,1385.302
2017,7,Technology,Phones,South,823.96
2017,7,Technology,Phones,West,1057.2
2017,8,Furniture,Bookcases,Central,398.3328
2017,8,Furniture,Bookcases,East,163.88
2017,8,Furniture,Chairs,Central,1024.716
2017,8,Furniture,Chairs,East,932.508
2017,8,Furniture,Chairs,South,225.296
2017,8,Furniture,Chairs,West,2135.84
2017,8,Furniture,Furnishings,Central,37.504
2017,8,Furniture,Furnishings,East,19.312
2017,8,Furniture,Furnishings,South,296.34
2017,8,Furniture,Furnishings,West,457.398
2017,8,Furniture,Tables,Central,447.84
2017,8,Furniture,Tables,East,1510.975
2017,8,Furniture,Tables,South,562.2925
2017,8,Furniture,Tables,West,3697.824
2017,8,Office Supplies,Appliances,Central,58.924
2017,8,Office Supplies,Appliances,East,1509.672
2017,8,Office Supplies,Appliances,South,586.876
2017,8,Office Supplies,Appliances,West,699.308
2017,8,Office Supplies,Art,Central,8.64
2017,8,Office Supplies,Art,East,131.764
2017,8,Office Supplies,Art,South,197.05
2017,8,Office Supplies,Art,West,14.02
2017,8,Office Supplies,Binders,Central,163.252
2017,8,Office Supplies,Binders,East,687.48
2017,8,Office Supplies,Binders,South,49.769999999999996
2017,8,Office Supplies,Binders,West,167.578
2017,8,Office Supplies,Envelopes,Central,81.54
2017,8,Office Supplies,Envelopes,East,134.288
2017,8,Office Supplies,Envelopes,West,146.76
2017,8,Office Supplies,Fasteners,Central,11.168
2017,8,Office Supplies,Fasteners,East,22.264
2017,8,Office Supplies,Fasteners,South,23.34
2017,8,Office Supplies,Fasteners,West,10.23
2017,8,Office Supplies,Labels,Central,62.790000000000006
2017,8,Office Supplies,Labels,East,100.24
2017,8,Office Supplies,Labels,South,135.982
2017,8,Office Supplies,Labels,West,3.15
2017,8,Office Supplies,Paper,Central,371.13599999999997
2017,8,Office Supplies,Paper,East,275.39
2017,8,Office Supplies,Paper,South,87.648
2017,8,Office Supplies,Paper,West,376.92
2017,8,Office Supplies,Storage,Central,780.394
2017,8,Office Supplies,Storage,East,1645.244
2017,8,Office Supplies,Storage,West,17.94
2017,8,Office Supplies,Supplies,Central,292.064
2017,8,Office Supplies,Supplies,East,27.93
2017,8,Office Supplies,Supplies,South,63.108000000000004
2017,8,Office Supplies,Supplies,West,15.88
2017,8,Technology,Accessories,Central,3019.504
2017,8,Technology,Accessories,East,577.894
2017,8,Technology,Accessories,South,71.98
2017,8,Technology,Accessories,West,434.94
2017,8,Technology,Machines,West,943.152
2017,8,Technology,Phones,Central,224.75
2017,8,Technology,Phones,East,952.942
2017,8,Technology,Phones,South,750.328
2017,8,Technology,Phones,West,2696.9120000000003
2017,9,Furniture,Bookcases,Central,3551.6744000000003
2017,9,Furniture,Bookcases,East,1765.152
2017,9,Furniture,Bookcases,West,1340.1695
2017,9,Furniture,Chairs,Central,2696.5969999999998
2017,9,Furniture,Chairs,East,2802.609
2017,9,Furniture,Chairs,South,1999.242
2017,9,Furniture,Chairs,West,3314.8559999999998
2017,9,Furniture,Furnishings,Central,1782.782
2017,9,Furniture,Furnishings,East,1460.556
2017,9,Furniture,Furnishings,South,72.968
2017,9,Furniture,Furnishings,West,321.25
2017,9,Furniture,Tables,Central,902.4000000000001
2017,9,Furniture,Tables,South,2508.896
2017,9,Furniture,Tables,West,2236.323
2017,9,Office Supplies,Appliances,Central,988.442
2017,9,Office Supplies,Appliances,East,886.986
2017,9,Office Supplies,Appliances,South,396.624
2017,9,Office Supplies,Appliances,West,254.35999999999999
2017,9,Office Supplies,Art,Central,333.876
2017,9,Office Supplies,Art,East,98.808
2017,9,Office Supplies,Art,South,204.626
2017,9,Office Supplies,Art,West,166.198
2017,9,Office Supplies,Binders,Central,666.768
2017,9,Office Supplies,Binders,East,7490.218999999999
2017,9,Office Supplies,Binders,South,401.059
2017,9,Office Supplies,Binders,West,1021.814
2017,9,Office Supplies,Envelopes,Central,25.488
2017,9,Office Supplies,Envelopes,South,130.514
2017,9,Office Supplies,Envelopes,West,409.5799999999999
2017,9,Office Supplies,Fasteners,Central,46.058
2017,9,Office Supplies,Fasteners,East,16.688
2017,9,Office Supplies,Fasteners,South,11.34
2017,9,Office Supplies,Fasteners,West,14.830000000000002
2017,9,Office Supplies,Labels,Central,87.626
2017,9,Office Supplies,Labels,East,105.696
2017,9,Office Supplies,Labels,South,44.62
2017,9,Office Supplies,Labels,West,63.763999999999996
2017,9,Office Supplies,Paper,Central,434.072
2017,9,Office Supplies,Paper,East,424.914
2017,9,Office Supplies,Paper,South,383.60799999999995
2017,9,Office Supplies,Paper,West,1187.502
2017,9,Office Supplies,Storage,Central,1576.116
2017,9,Office Supplies,Storage,East,2552.25
2017,9,Office Supplies,Storage,South,1216.15
2017,9,Office Supplies,Storage,West,1269.346
2017,9,Office Supplies,Supplies,Central,16.9
2017,9,Office Supplies,Supplies,East,61.599999999999994
2017,9,Office Supplies,Supplies,South,5.04
2017,9,Office Supplies,Supplies,West,19.92
2017,9,Technology,Accessories,Central,997.044
2017,9,Technology,Accessories,East,580.03
2017,9,Technology,Accessories,South,1960.444
2017,9,Technology,Accessories,West,3563.37
2017,9,Technology,Copiers,South,1599.92
2017,9,Technology,Copiers,West,999.98
2017,9,Technology,Machines,Central,1362.9
2017,9,Technology,Machines,South,396.0
2017,9,Technology,Phones,Central,1801.354
2017,9,Technology,Phones,East,1953.016
2017,9,Technology,Phones,South,692.4
2017,9,Technology,Phones,West,3518.056
2017,10,Furniture,Bookcases,East,1164.9
2017,10,Furniture,Bookcases,West,211.548
2017,10,Furniture,Chairs,Central,425.656
2017,10,Furniture,Chairs,East,1519.771
2017,10,Furniture,Chairs,South,393.572
2017,10,Furniture,Chairs,West,3571.88
2017,10,Furniture,Furnishings,Central,386.118
2017,10,Furniture,Furnishings,East,1289.692
2017,10,Furniture,Furnishings,South,389.55600000000004
2017,10,Furniture,Furnishings,West,359.548
2017,10,Furniture,Tables,East,1373.318
2017,10,Furniture,Tables,West,727.45
2017,10,Office Supplies,Appliances,Central,2796.18
2017,10,Office Supplies,Appliances,East,73.11
2017,10,Office Supplies,Appliances,South,43.26
2017,10,Office Supplies,Appliances,West,43.92
2017,10,Office Supplies,Art,Central,106.96600000000001
2017,10,Office Supplies,Art,East,169.222
2017,10,Office Supplies,Art,South,30.976
2017,10,Office Supplies,Art,West,146.878
2017,10,Office Supplies,Binders,Central,927.086
2017,10,Office Supplies,Binders,East,430.26000000000005
2017,10,Office Supplies,Binders,South,335.674
2017,10,Office Supplies,Binders,West,4956.712
2017,10,Office Supplies,Envelopes,Central,75.4
2017,10,Office Supplies,Envelopes,South,101.548
2017,10,Office Supplies,Fasteners,Central,25.248
2017,10,Office Supplies,Fasteners,East,40.67
2017,10,Office Supplies,Fasteners,West,118.05
2017,10,Office Supplies,Labels,Central,109.764
2017,10,Office Supplies,Labels,East,29.828
2017,10,Office Supplies,Labels,West,6.16
2017,10,Office Supplies,Paper,Central,170.984
2017,10,Office Supplies,Paper,East,637.746
2017,10,Office Supplies,Paper,South,164.24
2017,10,Office Supplies,Paper,West,528.22
2017,10,Office Supplies,Storage,Central,386.28000000000003
2017,10,Office Supplies,Storage,East,1480.46
2017,10,Office Supplies,Storage,South,499.39200000000005
2017,10,Office Supplies,Storage,West,1673.8400000000001
2017,10,Office Supplies,Supplies,Central,21.96
2017,10,Office Supplies,Supplies,East,7.36
2017,10,Office Supplies,Supplies,South,33.376000000000005
2017,10,Office Supplies,Supplies,West,65.88
2017,10,Technology,Accessories,Central,2027.318
2017,10,Technology,Accessories,East,98.16
2017,10,Technology,Accessories,South,22.704
2017,10,Technology,Accessories,West,1354.93
2017,10,Technology,Copiers,Central,17499.95
2017,10,Technology,Copiers,East,5399.91
2017,10,Technology,Machines,West,1541.31
2017,10,Technology,Phones,Central,843.05
2017,10,Technology,Phones,East,1351.058
2017,10,Technology,Phones,South,1076.616
2017,10,Technology,Phones,West,318.368
2017,11,Furniture,Bookcases,Central,1298.6248
2017,11,Furniture,Bookcases,East,200.538
2017,11,Furniture,Bookcases,South,891.448
2017,11,Furniture,Bookcases,West,3406.664
2017,11,Furniture,Chairs,Central,1313.46
2017,11,Furniture,Chairs,East,5440.469
2017,11,Furniture,Chairs,South,1122.594
2017,11,Furniture,Chairs,West,5296.5599999999995
2017,11,Furniture,Furnishings,Central,463.93199999999996
2017,11,Furniture,Furnishings,East,658.752
2017,11,Furniture,Furnishings,South,1140.924
2017,11,Furniture,Furnishings,West,1771.17
2017,11,Furniture,Tables,Central,5110.678
2017,11,Furniture,Tables,East,313.176
2017,11,Furniture,Tables,South,2680.2870000000003
2017,11,Furniture,Tables,West,674.352
2017,11,Office Supplies,Appliances,Central,259.932
2017,11,Office Supplies,Appliances,East,557.684
2017,11,Office Supplies,Appliances,South,713.928
2017,11,Office Supplies,Appliances,West,1446.52
2017,11,Office Supplies,Art,Central,212.212
2017,11,Office Supplies,Art,East,295.44
2017,11,Office Supplies,Art,South,77.07
2017,11,Office Supplies,Art,West,307.35
2017,11,Office Supplies,Binders,Central,499.39
2017,11,Office Supplies,Binders,East,1401.362
2017,11,Office Supplies,Binders,South,154.756
2017,11,Office Supplies,Binders,West,2793.94
2017,11,Office Supplies,Envelopes,Central,328.488
2017,11,Office Supplies,Envelopes,East,40.752
2017,11,Office Supplies,Envelopes,South,251.79
2017,11,Office Supplies,Envelopes,West,186.53
2017,11,Office Supplies,Fasteners,Central,62.712
2017,11,Office Supplies,Fasteners,East,83.696
2017,11,Office Supplies,Fasteners,South,30.740000000000002
2017,11,Office Supplies,Fasteners,West,15.26
2017,11,Office Supplies,Labels,Central,129.146
2017,11,Office Supplies,Labels,East,42.652
2017,11,Office Supplies,Labels,West,738.894
2017,11,Office Supplies,Paper,Central,598.47
2017,11,Office Supplies,Paper,East,498.81600000000003
2017,11,Office Supplies,Paper,South,216.748
2017,11,Office Supplies,Paper,West,783.872
2017,11,Office Supplies,Storage,Central,2302.716
2017,11,Office Supplies,Storage,East,1176.3
2017,11,Office Supplies,Storage,South,2547.648
2017,11,Office Supplies,Storage,West,1030.9679999999998
2017,11,Office Supplies,Supplies,East,14.72
2017,11,Office Supplies,Supplies,South,237.512
2017,11,Office Supplies,Supplies,West,103.794
2017,11,Technology,Accessories,Central,1429.926
2017,11,Technology,Accessories,East,1071.156
2017,11,Technology,Accessories,South,2011.6100000000001
2017,11,Technology,Accessories,West,3568.684
2017,11,Technology,Copiers,East,1199.976
2017,11,Technology,Machines,East,4850.25
2017,11,Technology,Machines,South,3040.0
2017,11,Technology,Machines,West,866.391
2017,11,Technology,Phones,Central,2900.63
2017,11,Technology,Phones,East,4790.88
2017,11,Technology,Phones,South,479.5
2017,11,Technology,Phones,West,932.056
2017,12,Furniture,Bookcases,Central,1329.096
2017,12,Furniture,Bookcases,East,81.94
2017,12,Furniture,Bookcases,West,205.666
2017,12,Furniture,Chairs,Central,6584.284000000001
2017,12,Furniture,Chairs,East,5738.924
2017,12,Furniture,Chairs,West,2627.424
2017,12,Furniture,Furnishings,Central,333.438
2017,12,Furniture,Furnishings,East,1818.8799999999999
2017,12,Furniture,Furnishings,South,1547.1100000000001
2017,12,Furniture,Furnishings,West,1775.344
2017,12,Furniture,Tables,Central,2234.9
2017,12,Furniture,Tables,East,1407.807
2017,12,Furniture,Tables,South,1136.8339999999998
2017,12,Furniture,Tables,West,9783.318
2017,12,Office Supplies,Appliances,Central,220.233
2017,12,Office Supplies,Appliances,East,1783.928
2017,12,Office Supplies,Appliances,South,2334.022
2017,12,Office Supplies,Appliances,West,413.868
2017,12,Office Supplies,Art,Central,46.224000000000004
2017,12,Office Supplies,Art,East,53.96
2017,12,Office Supplies,Art,South,78.882
2017,12,Office Supplies,Art,West,187.326
2017,12,Office Supplies,Binders,Central,10193.642
2017,12,Office Supplies,Binders,East,4399.901
2017,12,Office Supplies,Binders,South,341.202
2017,12,Office Supplies,Binders,West,1839.654
2017,12,Office Supplies,Envelopes,East,361.92
2017,12,Office Supplies,Envelopes,West,188.322
2017,12,Office Supplies,Fasteners,Central,24.85
2017,12,Office Supplies,Fasteners,East,57.604
2017,12,Office Supplies,Labels,Central,57.312
2017,12,Office Supplies,Labels,East,143.774
2017,12,Office Supplies,Labels,South,2.61
2017,12,Office Supplies,Labels,West,36.096000000000004
2017,12,Office Supplies,Paper,Central,369.964
2017,12,Office Supplies,Paper,East,392.772
2017,12,Office Supplies,Paper,South,333.336
2017,12,Office Supplies,Paper,West,1205.918
2017,12,Office Supplies,Storage,Central,323.23
2017,12,Office Supplies,Storage,East,4387.1720000000005
2017,12,Office Supplies,Storage,South,1210.092
2017,12,Office Supplies,Storage,West,4670.124
2017,12,Office Supplies,Supplies,Central,20.568
2017,12,Office Supplies,Supplies,East,27.232
2017,12,Office Supplies,Supplies,South,1002.1800000000001
2017,12,Office Supplies,Supplies,West,625.02
2017,12,Technology,Accessories,Central,308.5
2017,12,Technology,Accessories,East,592.072
2017,12,Technology,Accessories,South,1056.5819999999999
2017,12,Technology,Accessories,West,3795.3160000000003
2017,12,Technology,Copiers,East,2479.944
2017,12,Technology,Machines,West,281.53000000000003
2017,12,Technology,Phones,Central,3289.08
2017,12,Technology,Phones,East,3675.75
2017,12,Technology,Phones,South,1854.172
2017,12,Technology,Phones,West,4468.272
2018,1,Furniture,Bookcases,Central,212.94
2018,1,Furniture,Bookcases,West,84.98
2018,1,Furniture,Chairs,Central,613.414
2018,1,Furniture,Chairs,East,1095.117
2018,1,Furniture,Chairs,South,419.136
2018,1,Furniture,Chairs,West,120.784
2018,1,Furniture,Furnishings,Central,176.0
2018,1,Furniture,Furnishings,East,118.544
2018,1,Furniture,Furnishings,South,62.72
2018,1,Furniture,Furnishings,West,540.09
2018,1,Furniture,Tables,Central,1193.7849999999999
2018,1,Furniture,Tables,West,1292.652
2018,1,Office Supplies,Appliances,Central,20.656
2018,1,Office Supplies,Appliances,East,2501.4840000000004
2018,1,Office Supplies,Appliances,West,25.86
2018,1,Office Supplies,Art,Central,311.93600000000004
2018,1,Office Supplies,Art,East,22.304000000000002
2018,1,Office Supplies,Art,South,15.47
2018,1,Office Supplies,Art,West,84.62
2018,1,Office Supplies,Binders,Central,6440.206
2018,1,Office Supplies,Binders,East,274.491
2018,1,Office Supplies,Binders,South,132.484
2018,1,Office Supplies,Binders,West,2589.642
2018,1,Office Supplies,Envelopes,Central,268.576
2018,1,Office Supplies,Envelopes,East,2.04
2018,1,Office Supplies,Envelopes,South,40.08
2018,1,Office Supplies,Envelopes,West,9.78
2018,1,Office Supplies,Fasteners,Central,15.12
2018,1,Office Supplies,Fasteners,South,5.67
2018,1,Office Supplies,Fasteners,West,19.73
2018,1,Office Supplies,Labels,Central,17.52
2018,1,Office Supplies,Labels,East,5.22
2018,1,Office Supplies,Paper,Central,368.37
2018,1,Office Supplies,Paper,East,166.676
2018,1,Office Supplies,Paper,South,36.288
2018,1,Office Supplies,Paper,West,238.14000000000001
